team_id,game_date,vsteam_id,outcome,total_points,total_rebounds,total_assists,total_blocks,total_steals,total_turnovers
MEM ,2017-02-01, DEN,W,119,46,28,4,6,8
MIA ,2017-02-01, ATL,W,116,47,23,11,10,12
MIL ,2017-02-01, UTA,L,88,39,19,7,10,17
MIN ,2017-02-01, CLE,L,97,38,26,3,7,13
NOP ,2017-02-01, DET,L,98,35,21,5,6,14
NYK ,2017-02-01, BKN,W,95,58,23,7,16,13
OKC ,2017-02-01, CHI,L,100,37,17,4,6,9
ORL ,2017-02-01, IND,L,88,35,17,3,12,14
PHI ,2017-02-01, DAL,L,95,39,21,2,5,13
PHX ,2017-02-01, LAC,L,114,44,21,3,5,12
TOR ,2017-02-01, BOS,L,104,41,17,5,6,15
UTA ,2017-02-01, MIL,W,104,46,22,2,11,15
ATL ,2017-02-02, HOU,W,113,56,26,5,8,20
GSW ,2017-02-02, LAC,W,133,46,38,2,10,11
HOU ,2017-02-02, ATL,L,108,37,19,4,11,9
LAC ,2017-02-02, GSW,L,120,37,24,7,7,15
LAL ,2017-02-02, WAS,L,108,47,19,8,6,20
PHI ,2017-02-02, SAS,L,86,46,21,5,10,21
SAS ,2017-02-02, PHI,W,102,59,26,9,13,19
WAS ,2017-02-02, LAL,W,116,45,27,6,11,10
BKN ,2017-02-03, IND,L,97,44,20,4,7,19
BOS ,2017-02-03, LAL,W,113,47,28,1,8,16
DAL ,2017-02-03, POR,W,108,36,15,4,3,4
DEN ,2017-02-03, MIL,W,121,48,31,5,8,14
HOU ,2017-02-03, CHI,W,121,48,24,3,7,11
IND ,2017-02-03, BKN,W,106,49,20,10,11,14
LAL ,2017-02-03, BOS,L,107,52,24,3,9,12
MEM ,2017-02-03, OKC,L,102,29,21,5,10,12
MIL ,2017-02-03, DEN,L,117,38,26,13,9,18
MIN ,2017-02-03, DET,L,108,40,25,6,5,13
OKC ,2017-02-03, MEM,W,114,47,21,3,7,20
ORL ,2017-02-03, TOR,W,102,46,22,7,4,11
PHX ,2017-02-03, SAC,W,105,39,11,3,7,11
POR ,2017-02-03, DAL,L,104,44,16,4,3,9
SAC ,2017-02-03, PHX,L,103,43,23,4,5,13
TOR ,2017-02-03, ORL,L,94,44,15,5,5,11
ATL ,2017-02-04, ORL,W,113,48,28,2,8,15
CHA ,2017-02-04, UTA,L,98,38,20,3,7,9
CLE ,2017-02-04, NYK,W,111,49,20,0,3,15
DEN ,2017-02-04, SAS,L,97,42,22,1,7,21
DET ,2017-02-04, IND,L,84,43,18,6,2,21
GSW ,2017-02-04, SAC,L,106,40,22,10,10,17
IND ,2017-02-04, DET,W,105,41,22,4,11,6
MEM ,2017-02-04, MIN,W,107,42,17,3,7,9
MIA ,2017-02-04, PHI,W,125,49,28,5,6,21
MIL ,2017-02-04, PHX,W,137,44,29,11,9,16
MIN ,2017-02-04, MEM,L,99,45,22,3,4,12
NOP ,2017-02-04, WAS,L,91,42,18,6,4,15
NYK ,2017-02-04, CLE,L,104,42,23,7,9,10
ORL ,2017-02-04, ATL,L,86,33,17,4,8,13
PHI ,2017-02-04, MIA,L,102,33,20,1,10,15
PHX ,2017-02-04, MIL,L,112,40,22,3,9,16
SAC ,2017-02-04, GSW,W,109,46,25,4,11,16
SAS ,2017-02-04, DEN,W,121,38,29,8,13,14
UTA ,2017-02-04, CHA,W,105,51,16,4,5,13
WAS ,2017-02-04, NOP,W,105,46,20,6,10,12
BKN ,2017-02-05, TOR,L,95,42,19,7,8,21
BOS ,2017-02-05, LAC,W,107,45,24,3,9,11
LAC ,2017-02-05, BOS,L,102,46,22,0,4,13
OKC ,2017-02-05, POR,W,105,56,18,5,9,12
POR ,2017-02-05, OKC,L,99,44,15,4,6,12
TOR ,2017-02-05, BKN,W,103,45,21,4,8,11
ATL ,2017-02-06, UTA,L,95,30,16,3,6,12
CHI ,2017-02-06, SAC,W,112,35,21,3,10,8
CLE ,2017-02-06, WAS,W,140,46,31,2,7,20
DAL ,2017-02-06, DEN,L,87,29,25,3,8,10
DEN ,2017-02-06, DAL,W,110,49,28,10,7,15
DET ,2017-02-06, PHI,W,113,60,22,4,8,12
IND ,2017-02-06, OKC,W,93,37,19,10,7,10
LAC ,2017-02-06, TOR,L,109,39,24,5,7,9
LAL ,2017-02-06, NYK,W,121,55,19,5,9,7
MEM ,2017-02-06, SAS,W,89,50,18,11,8,13
MIA ,2017-02-06, MIN,W,115,38,27,5,5,17
MIN ,2017-02-06, MIA,L,113,34,25,1,13,10
NOP ,2017-02-06, PHX,W,111,48,20,11,11,13
NYK ,2017-02-06, LAL,L,107,40,16,4,4,16
OKC ,2017-02-06, IND,L,90,61,17,11,6,16
PHI ,2017-02-06, DET,L,96,41,19,0,8,13
PHX ,2017-02-06, NOP,L,106,49,26,10,7,16
SAC ,2017-02-06, CHI,L,107,40,27,5,4,15
SAS ,2017-02-06, MEM,L,74,44,11,6,8,16
TOR ,2017-02-06, LAC,W,118,47,20,1,6,9
UTA ,2017-02-06, ATL,W,120,44,31,7,9,12
WAS ,2017-02-06, CLE,L,135,43,29,5,9,12
BKN ,2017-02-07, CHA,L,107,45,26,8,3,15
CHA ,2017-02-07, BKN,W,111,51,19,7,6,7
DAL ,2017-02-07, POR,L,113,30,16,6,6,7
HOU ,2017-02-07, ORL,W,128,42,31,2,9,10
ORL ,2017-02-07, HOU,L,104,47,28,4,7,16
POR ,2017-02-07, DAL,W,114,55,17,2,6,15
ATL ,2017-02-08, DEN,W,117,48,31,4,6,10
BKN ,2017-02-08, WAS,L,110,55,20,5,6,16
BOS ,2017-02-08, SAC,L,92,39,18,2,8,17
CHI ,2017-02-08, GSW,L,92,44,25,2,7,14
CLE ,2017-02-08, IND,W,132,39,24,5,7,9
DEN ,2017-02-08, ATL,L,106,49,25,4,8,10
DET ,2017-02-08, LAL,W,121,52,32,6,11,14
GSW ,2017-02-08, CHI,W,123,45,37,5,9,12
IND ,2017-02-08, CLE,L,117,38,24,2,7,12
LAC ,2017-02-08, NYK,W,119,47,22,3,8,11
LAL ,2017-02-08, DET,L,102,41,21,3,7,21
MEM ,2017-02-08, PHX,W,110,41,24,8,6,22
MIA ,2017-02-08, MIL,W,106,48,23,5,5,15
MIL ,2017-02-08, MIA,L,88,33,18,4,10,12
MIN ,2017-02-08, TOR,W,112,36,22,3,8,8
NOP ,2017-02-08, UTA,L,94,37,17,6,6,13
NYK ,2017-02-08, LAC,L,115,41,25,5,9,11
PHI ,2017-02-08, SAS,L,103,35,23,2,8,5
PHX ,2017-02-08, MEM,L,91,46,13,5,12,15
SAC ,2017-02-08, BOS,W,108,40,24,1,11,14
SAS ,2017-02-08, PHI,W,111,48,24,6,2,15
TOR ,2017-02-08, MIN,L,109,36,19,3,6,13
UTA ,2017-02-08, NOP,W,127,48,25,2,9,8
WAS ,2017-02-08, BKN,W,114,54,21,5,9,12
BOS ,2017-02-09, POR,W,120,43,23,1,8,8
CHA ,2017-02-09, HOU,L,95,47,26,5,8,21
CLE ,2017-02-09, OKC,L,109,35,14,6,9,16
DAL ,2017-02-09, UTA,W,112,37,21,3,12,11
HOU ,2017-02-09, CHA,W,107,42,22,5,13,17
OKC ,2017-02-09, CLE,W,118,51,24,5,10,13
ORL ,2017-02-09, PHI,L,111,47,27,8,4,21
PHI ,2017-02-09, ORL,W,112,45,25,5,13,15
POR ,2017-02-09, BOS,L,111,41,23,6,4,15
UTA ,2017-02-09, DAL,L,105,43,26,3,8,21
ATL ,2017-02-10, SAC,L,107,37,19,5,6,16
BKN ,2017-02-10, MIA,L,99,48,19,6,4,22
CHI ,2017-02-10, PHX,L,97,41,20,5,7,11
DEN ,2017-02-10, NYK,W,131,44,30,5,6,15
DET ,2017-02-10, SAS,L,92,35,22,3,8,10
GSW ,2017-02-10, MEM,W,122,34,31,13,14,12
IND ,2017-02-10, WAS,L,107,42,29,5,3,11
LAL ,2017-02-10, MIL,W,122,33,25,3,9,17
MEM ,2017-02-10, GSW,L,107,47,20,4,6,18
MIA ,2017-02-10, BKN,W,108,46,16,7,11,14
MIL ,2017-02-10, LAL,L,114,34,27,5,11,20
MIN ,2017-02-10, NOP,L,106,34,22,0,11,13
NOP ,2017-02-10, MIN,W,122,43,27,3,8,21
NYK ,2017-02-10, DEN,L,123,33,36,5,10,10
PHX ,2017-02-10, CHI,W,115,43,25,8,4,8
SAC ,2017-02-10, ATL,W,108,39,27,2,12,18
SAS ,2017-02-10, DET,W,103,52,27,5,4,18
WAS ,2017-02-10, IND,W,112,46,29,4,8,11
BOS ,2017-02-11, UTA,W,112,37,20,4,6,16
CHA ,2017-02-11, LAC,L,102,40,24,4,6,8
CLE ,2017-02-11, DEN,W,125,45,30,3,9,15
DAL ,2017-02-11, ORL,W,112,51,32,3,10,14
DEN ,2017-02-11, CLE,L,109,45,23,4,8,12
GSW ,2017-02-11, OKC,W,130,40,28,3,10,11
HOU ,2017-02-11, PHX,W,133,55,27,4,8,21
IND ,2017-02-11, MIL,L,100,36,19,6,2,14
LAC ,2017-02-11, CHA,W,107,50,26,6,3,13
MIA ,2017-02-11, PHI,L,109,49,15,4,4,19
MIL ,2017-02-11, IND,W,116,37,28,6,7,6
OKC ,2017-02-11, GSW,L,114,43,20,8,7,19
ORL ,2017-02-11, DAL,L,80,40,16,5,8,14
PHI ,2017-02-11, MIA,W,117,38,27,8,15,10
PHX ,2017-02-11, HOU,L,102,42,20,4,8,19
UTA ,2017-02-11, BOS,L,104,39,16,2,9,9
CHI ,2017-02-12, MIN,L,89,35,22,2,7,18
DET ,2017-02-12, TOR,W,102,41,12,5,8,7
MIN ,2017-02-12, CHI,W,117,46,27,4,11,14
NOP ,2017-02-12, SAC,L,99,36,23,2,10,17
NYK ,2017-02-12, SAS,W,94,44,18,8,5,19
SAC ,2017-02-12, NOP,W,105,46,23,5,11,19
SAS ,2017-02-12, NYK,L,90,46,17,1,11,11
TOR ,2017-02-12, DET,L,101,38,18,5,4,9
BKN ,2017-02-13, MEM,L,103,32,23,0,8,12
BOS ,2017-02-13, DAL,W,111,41,28,3,5,12
CHA ,2017-02-13, PHI,L,99,33,19,5,11,15
DAL ,2017-02-13, BOS,L,98,37,21,2,7,12
DEN ,2017-02-13, GSW,W,132,52,34,1,6,22
DET ,2017-02-13, MIL,L,89,44,17,1,4,17
GSW ,2017-02-13, DEN,L,110,27,25,6,12,9
LAC ,2017-02-13, UTA,W,88,49,16,7,7,13
MEM ,2017-02-13, BKN,W,112,41,25,1,7,12
MIA ,2017-02-13, ORL,L,107,37,14,7,7,14
MIL ,2017-02-13, DET,W,102,33,26,2,9,11
NOP ,2017-02-13, PHX,W,110,37,19,5,8,16
OKC ,2017-02-13, WAS,L,98,47,16,2,10,15
ORL ,2017-02-13, MIA,W,116,52,18,3,9,14
PHI ,2017-02-13, CHA,W,105,51,24,5,9,18
PHX ,2017-02-13, NOP,L,108,43,14,3,7,18
POR ,2017-02-13, ATL,L,104,66,22,4,4,14
SAS ,2017-02-13, IND,W,110,49,18,4,7,11
UTA ,2017-02-13, LAC,L,72,49,14,4,5,10
WAS ,2017-02-13, OKC,W,120,40,27,9,4,22
CHI ,2017-02-14, TOR,W,105,37,22,5,8,17
CLE ,2017-02-14, MIN,W,116,43,27,4,3,10
LAL ,2017-02-14, SAC,L,96,43,22,3,10,17
MIN ,2017-02-14, CLE,L,108,41,27,2,6,9
SAC ,2017-02-14, LAL,W,97,38,23,3,9,17
TOR ,2017-02-14, CHI,L,94,34,15,1,9,16
BKN ,2017-02-15, MIL,L,125,42,30,8,7,17
BOS ,2017-02-15, PHI,W,116,39,21,4,13,22
CHA ,2017-02-15, TOR,L,85,44,21,6,9,17
CLE ,2017-02-15, IND,W,113,40,23,2,6,8
DAL ,2017-02-15, DET,L,91,39,22,2,10,6
DEN ,2017-02-15, MIN,L,99,49,25,5,4,14
DET ,2017-02-15, DAL,W,98,55,15,4,2,15
GSW ,2017-02-15, SAC,W,109,46,32,10,10,8
HOU ,2017-02-15, MIA,L,109,41,22,1,6,8
IND ,2017-02-15, CLE,L,104,43,30,1,2,11
LAC ,2017-02-15, ATL,W,99,40,24,3,18,16
LAL ,2017-02-15, PHX,L,101,36,16,3,9,12
MEM ,2017-02-15, NOP,L,91,48,22,3,8,15
MIA ,2017-02-15, HOU,W,117,46,27,7,3,11
MIL ,2017-02-15, BKN,W,129,39,27,3,16,10
MIN ,2017-02-15, DEN,W,112,45,20,4,12,7
NOP ,2017-02-15, MEM,W,95,38,18,5,10,12
NYK ,2017-02-15, OKC,L,105,39,19,12,8,15
OKC ,2017-02-15, NYK,W,116,48,21,4,10,12
ORL ,2017-02-15, SAS,L,79,33,15,5,5,17
PHI ,2017-02-15, BOS,L,108,47,23,5,16,22
PHX ,2017-02-15, LAL,W,137,59,32,10,7,15
POR ,2017-02-15, UTA,L,88,41,14,3,9,16
SAC ,2017-02-15, GSW,L,86,50,23,6,4,18
SAS ,2017-02-15, ORL,W,107,50,25,8,12,12
TOR ,2017-02-15, CHA,W,90,46,19,4,8,14
UTA ,2017-02-15, POR,W,111,46,19,5,9,14
BOS ,2017-02-16, CHI,L,103,31,24,4,2,7
CHI ,2017-02-16, BOS,W,104,51,23,6,2,7
WAS ,2017-02-16, IND,W,111,39,23,3,5,10
CHA ,2017-02-23, DET,L,108,50,19,7,5,7
CLE ,2017-02-23, NYK,W,119,44,29,10,5,12
DEN ,2017-02-23, SAC,L,100,43,23,2,10,16
DET ,2017-02-23, CHA,W,114,57,29,2,5,8
GSW ,2017-02-23, LAC,W,123,53,31,11,11,21
HOU ,2017-02-23, NOP,W,129,48,28,5,12,16
LAC ,2017-02-23, GSW,L,113,38,23,0,11,14
NOP ,2017-02-23, HOU,L,99,44,24,8,10,20
NYK ,2017-02-23, CLE,L,104,50,24,7,4,12
ORL ,2017-02-23, POR,L,103,40,18,4,8,14
POR ,2017-02-23, ORL,W,112,45,20,7,8,19
SAC ,2017-02-23, DEN,W,116,46,26,4,8,14
ATL ,2017-02-24, MIA,L,90,45,14,6,7,10
BKN ,2017-02-24, DEN,L,109,42,27,4,7,19
BOS ,2017-02-24, TOR,L,97,36,19,3,4,11
CHI ,2017-02-24, PHX,W,128,46,31,4,14,12
DAL ,2017-02-24, MIN,L,84,35,16,5,9,15
DEN ,2017-02-24, BKN,W,129,51,32,2,11,13
IND ,2017-02-24, MEM,W,102,50,23,7,8,16
LAC ,2017-02-24, SAS,L,97,36,18,2,9,12
LAL ,2017-02-24, OKC,L,93,51,23,8,15,13
MEM ,2017-02-24, IND,L,92,39,20,5,11,11
MIA ,2017-02-24, ATL,W,108,54,30,5,7,12
MIL ,2017-02-24, UTA,L,95,35,15,1,5,15
MIN ,2017-02-24, DAL,W,97,44,24,4,9,16
OKC ,2017-02-24, LAL,W,110,59,28,6,9,17
PHI ,2017-02-24, WAS,W,120,48,28,7,9,15
PHX ,2017-02-24, CHI,L,121,43,27,6,8,18
SAS ,2017-02-24, LAC,W,105,51,23,7,9,13
TOR ,2017-02-24, BOS,W,107,41,15,4,7,9
UTA ,2017-02-24, MIL,W,109,41,23,5,8,14
WAS ,2017-02-24, PHI,L,112,43,19,6,8,16
ATL ,2017-02-25, ORL,L,86,48,21,4,4,17
BKN ,2017-02-25, GSW,L,95,52,25,3,8,16
CHA ,2017-02-25, SAC,W,99,50,26,3,10,10
CHI ,2017-02-25, CLE,W,117,47,34,0,6,7
CLE ,2017-02-25, CHI,L,99,40,24,3,5,12
DAL ,2017-02-25, NOP,W,96,43,24,4,12,17
GSW ,2017-02-25, BKN,W,112,52,30,11,10,11
HOU ,2017-02-25, MIN,W,142,32,32,6,15,13
IND ,2017-02-25, MIA,L,95,43,21,4,8,15
MIA ,2017-02-25, IND,W,113,43,23,5,9,16
MIN ,2017-02-25, HOU,L,130,58,28,2,10,23
NOP ,2017-02-25, DAL,L,83,45,21,2,7,19
NYK ,2017-02-25, PHI,W,110,44,21,7,6,11
ORL ,2017-02-25, ATL,W,105,47,21,8,11,13
PHI ,2017-02-25, NYK,L,109,50,19,5,6,11
SAC ,2017-02-25, CHA,L,85,41,18,6,3,14
BOS ,2017-02-26, DET,W,104,52,22,1,9,14
CHA ,2017-02-26, LAC,L,121,43,16,1,1,16
DEN ,2017-02-26, MEM,L,98,39,26,3,9,12
DET ,2017-02-26, BOS,L,98,45,22,4,8,17
LAC ,2017-02-26, CHA,W,124,47,27,3,14,9
LAL ,2017-02-26, SAS,L,98,44,16,2,8,18
MEM ,2017-02-26, DEN,W,105,49,21,2,9,15
MIL ,2017-02-26, PHX,W,100,33,26,6,10,19
NOP ,2017-02-26, OKC,L,110,35,17,1,10,10
OKC ,2017-02-26, NOP,W,118,53,17,0,4,13
PHX ,2017-02-26, MIL,L,96,42,26,5,12,20
POR ,2017-02-26, TOR,L,106,39,16,5,6,9
SAS ,2017-02-26, LAL,W,119,46,37,5,12,12
TOR ,2017-02-26, POR,W,112,39,16,5,7,10
UTA ,2017-02-26, WAS,W,102,50,18,11,10,24
WAS ,2017-02-26, UTA,L,92,28,21,1,16,16
ATL ,2017-02-27, BOS,W,114,55,22,10,10,14
BOS ,2017-02-27, ATL,L,98,40,21,7,9,18
CLE ,2017-02-27, MIL,W,102,45,20,2,4,16
DAL ,2017-02-27, MIA,W,96,42,18,2,5,13
GSW ,2017-02-27, PHI,W,119,45,31,4,14,13
HOU ,2017-02-27, IND,L,108,39,22,5,8,10
IND ,2017-02-27, HOU,W,117,55,29,5,7,15
MIA ,2017-02-27, DAL,L,89,45,21,4,11,13
MIL ,2017-02-27, CLE,L,95,33,27,5,3,8
MIN ,2017-02-27, SAC,W,102,52,25,7,11,10
NYK ,2017-02-27, TOR,L,91,40,17,6,10,17
PHI ,2017-02-27, GSW,L,108,42,24,3,11,22
SAC ,2017-02-27, MIN,L,88,42,23,4,6,18
TOR ,2017-02-27, NYK,W,92,41,12,3,9,12
CHA ,2017-02-28, LAL,W,109,45,25,5,3,12
CHI ,2017-02-28, DEN,L,107,35,26,3,10,12
DEN ,2017-02-28, CHI,W,125,45,26,2,6,16
DET ,2017-02-28, POR,W,120,48,23,2,13,7
GSW ,2017-02-28, WAS,L,108,41,28,6,10,19
LAL ,2017-02-28, CHA,L,104,39,22,5,9,14
MEM ,2017-02-28, PHX,W,130,39,24,3,6,10
OKC ,2017-02-28, UTA,W,109,42,20,7,5,14
PHX ,2017-02-28, MEM,L,112,32,22,5,6,12
POR ,2017-02-28, DET,L,113,50,25,5,5,24
UTA ,2017-02-28, OKC,L,106,33,22,4,8,7
WAS ,2017-02-28, GSW,W,112,46,29,6,11,19
ATL ,2017-03-01, DAL,W,100,34,24,4,12,22
BKN ,2017-03-01, SAC,W,109,43,16,2,8,18
BOS ,2017-03-01, CLE,W,103,47,28,6,4,12
CLE ,2017-03-01, BOS,L,99,41,20,5,3,10
DAL ,2017-03-01, ATL,L,95,33,22,5,10,20
DEN ,2017-03-01, MIL,W,110,45,21,2,8,14
DET ,2017-03-01, NOP,L,86,50,13,3,11,7
HOU ,2017-03-01, LAC,W,122,62,21,2,3,16
IND ,2017-03-01, SAS,L,99,41,22,1,13,17
LAC ,2017-03-01, HOU,L,103,36,26,3,8,7
MIA ,2017-03-01, PHI,W,125,42,24,12,9,13
MIL ,2017-03-01, DEN,L,98,34,26,5,8,13
MIN ,2017-03-01, UTA,W,107,48,23,7,11,10
NOP ,2017-03-01, DET,W,109,53,18,4,6,14
NYK ,2017-03-01, ORL,W,101,50,21,3,9,11
ORL ,2017-03-01, NYK,L,90,43,11,3,3,12
PHI ,2017-03-01, MIA,L,98,40,16,4,7,19
SAC ,2017-03-01, BKN,L,100,38,12,3,8,15
SAS ,2017-03-01, IND,W,100,36,20,7,8,18
TOR ,2017-03-01, WAS,L,96,50,11,4,8,11
UTA ,2017-03-01, MIN,L,80,46,18,5,6,14
WAS ,2017-03-01, TOR,W,105,44,32,6,6,12
CHA ,2017-03-02, PHX,L,103,34,19,1,14,16
CHI ,2017-03-02, GSW,W,94,49,19,5,9,15
GSW ,2017-03-02, CHI,L,87,41,23,6,10,15
OKC ,2017-03-02, POR,L,109,40,11,7,9,12
PHX ,2017-03-02, CHA,W,120,42,30,7,8,18
POR ,2017-03-02, OKC,W,114,45,19,7,9,14
ATL ,2017-03-03, CLE,L,130,43,30,4,7,12
BKN ,2017-03-03, UTA,L,97,42,12,3,6,12
BOS ,2017-03-03, LAL,W,115,46,30,2,7,18
CLE ,2017-03-03, ATL,W,135,33,31,5,7,14
DAL ,2017-03-03, MEM,W,104,45,23,3,5,8
LAC ,2017-03-03, MIL,L,101,38,23,1,4,23
LAL ,2017-03-03, BOS,L,95,34,23,7,11,14
MEM ,2017-03-03, DAL,L,100,39,16,0,4,10
MIA ,2017-03-03, ORL,L,99,46,20,5,7,9
MIL ,2017-03-03, LAC,W,112,25,35,4,11,10
NOP ,2017-03-03, SAS,L,98,48,20,2,2,16
NYK ,2017-03-03, PHI,L,102,41,14,3,10,10
OKC ,2017-03-03, PHX,L,111,47,14,5,10,19
ORL ,2017-03-03, MIA,W,110,47,27,6,7,9
PHI ,2017-03-03, NYK,W,105,50,20,9,5,15
PHX ,2017-03-03, OKC,W,118,45,28,7,10,17
SAS ,2017-03-03, NOP,W,101,53,20,4,6,11
TOR ,2017-03-03, WAS,W,114,51,16,9,5,17
UTA ,2017-03-03, BKN,W,112,45,25,5,7,13
WAS ,2017-03-03, TOR,L,106,45,23,6,8,11
BKN ,2017-03-04, POR,L,116,31,24,6,7,13
CHA ,2017-03-04, DEN,W,112,43,25,6,8,5
CHI ,2017-03-04, LAC,L,91,45,26,0,11,19
CLE ,2017-03-04, MIA,L,92,33,20,1,4,15
DEN ,2017-03-04, CHA,L,102,45,21,3,5,13
DET ,2017-03-04, PHI,W,136,44,26,10,11,7
HOU ,2017-03-04, MEM,W,123,43,25,4,10,14
LAC ,2017-03-04, CHI,W,101,37,20,5,7,14
MEM ,2017-03-04, HOU,L,108,46,26,6,8,13
MIA ,2017-03-04, CLE,W,120,48,20,4,6,10
MIL ,2017-03-04, TOR,W,101,42,16,4,3,6
MIN ,2017-03-04, SAS,L,90,55,24,3,6,14
PHI ,2017-03-04, DET,L,106,36,30,2,5,19
POR ,2017-03-04, BKN,W,130,37,29,6,9,12
SAS ,2017-03-04, MIN,W,97,49,16,8,10,12
TOR ,2017-03-04, MIL,L,94,36,20,4,2,11
ATL ,2017-03-05, IND,L,96,44,21,1,12,14
BOS ,2017-03-05, PHX,L,106,54,19,6,6,12
DAL ,2017-03-05, OKC,W,104,37,24,2,6,8
GSW ,2017-03-05, NYK,W,112,35,21,3,11,8
IND ,2017-03-05, ATL,W,97,44,24,4,6,15
LAL ,2017-03-05, NOP,L,97,49,22,5,7,25
NOP ,2017-03-05, LAL,W,105,44,23,5,12,13
NYK ,2017-03-05, GSW,L,105,47,18,6,5,15
OKC ,2017-03-05, DAL,L,89,49,19,2,4,15
ORL ,2017-03-05, WAS,L,114,43,16,3,9,14
PHX ,2017-03-05, BOS,W,109,50,16,10,7,11
SAC ,2017-03-05, UTA,L,109,37,24,3,8,12
UTA ,2017-03-05, SAC,W,110,47,24,3,8,13
WAS ,2017-03-05, ORL,W,115,38,26,6,9,12
ATL ,2017-03-06, GSW,L,111,47,19,6,6,19
BKN ,2017-03-06, MEM,W,122,41,16,5,12,16
BOS ,2017-03-06, LAC,L,102,37,22,2,9,11
CHA ,2017-03-06, IND,W,100,50,21,2,10,10
CHI ,2017-03-06, DET,L,95,37,21,5,3,10
CLE ,2017-03-06, MIA,L,98,52,15,6,3,17
DEN ,2017-03-06, SAC,W,108,40,28,2,11,17
DET ,2017-03-06, CHI,W,109,48,26,3,7,6
GSW ,2017-03-06, ATL,W,119,43,33,4,10,14
HOU ,2017-03-06, SAS,L,110,43,19,3,3,12
IND ,2017-03-06, CHA,L,88,41,29,5,3,15
LAC ,2017-03-06, BOS,W,116,47,23,5,7,13
MEM ,2017-03-06, BKN,L,109,37,23,2,7,15
MIA ,2017-03-06, CLE,W,106,38,23,6,7,7
MIL ,2017-03-06, PHI,W,112,41,28,7,7,12
NOP ,2017-03-06, UTA,L,83,47,16,3,11,20
NYK ,2017-03-06, ORL,W,113,45,26,1,6,9
ORL ,2017-03-06, NYK,L,105,42,23,5,4,13
PHI ,2017-03-06, MIL,L,98,42,30,3,5,12
SAC ,2017-03-06, DEN,L,96,40,20,1,9,15
SAS ,2017-03-06, HOU,W,112,44,24,6,6,9
UTA ,2017-03-06, NOP,W,88,46,16,2,10,19
DAL ,2017-03-07, LAL,W,122,41,25,5,5,14
LAL ,2017-03-07, DAL,L,111,44,25,3,9,11
OKC ,2017-03-07, POR,L,121,39,16,1,4,17
PHX ,2017-03-07, WAS,L,127,49,23,8,5,19
POR ,2017-03-07, OKC,W,126,36,24,5,7,11
ATL ,2017-03-08, BKN,W,110,47,19,7,12,15
BKN ,2017-03-08, ATL,L,105,40,28,11,7,22
BOS ,2017-03-08, GSW,W,99,45,28,1,12,12
CHA ,2017-03-08, MIA,L,101,39,14,8,7,12
CHI ,2017-03-08, ORL,L,91,44,24,4,3,16
DEN ,2017-03-08, WAS,L,113,39,31,2,6,16
DET ,2017-03-08, IND,L,98,45,20,4,4,10
GSW ,2017-03-08, BOS,L,86,46,23,12,8,17
HOU ,2017-03-08, UTA,L,108,31,22,4,9,8
IND ,2017-03-08, DET,W,115,46,27,2,3,5
LAC ,2017-03-08, MIN,L,91,36,18,3,9,16
MIA ,2017-03-08, CHA,W,108,46,22,7,8,12
MIL ,2017-03-08, NYK,W,104,46,26,4,9,8
MIN ,2017-03-08, LAC,W,107,50,26,4,10,12
NOP ,2017-03-08, TOR,L,87,40,22,3,6,14
NYK ,2017-03-08, MIL,L,93,43,22,6,4,15
ORL ,2017-03-08, CHI,W,98,48,21,4,10,9
SAC ,2017-03-08, SAS,L,104,42,20,3,7,13
SAS ,2017-03-08, SAC,W,114,43,33,5,9,12
TOR ,2017-03-08, NOP,W,94,42,21,6,6,11
UTA ,2017-03-08, HOU,W,115,45,21,4,2,16
WAS ,2017-03-08, DEN,W,123,43,31,0,10,11
CLE ,2017-03-09, DET,L,101,42,24,1,4,9
DET ,2017-03-09, CLE,W,106,45,22,1,6,7
LAC ,2017-03-09, MEM,W,114,47,24,4,2,14
LAL ,2017-03-09, PHX,W,122,42,21,7,11,9
MEM ,2017-03-09, LAC,L,98,34,26,2,6,9
OKC ,2017-03-09, SAS,W,102,48,23,3,10,11
PHI ,2017-03-09, POR,L,108,44,18,3,10,16
PHX ,2017-03-09, LAL,L,110,54,20,10,7,19
POR ,2017-03-09, PHI,W,114,55,25,12,8,19
SAS ,2017-03-09, OKC,L,92,41,15,8,8,15
ATL ,2017-03-10, TOR,W,105,45,24,6,8,21
BKN ,2017-03-10, DAL,L,96,35,23,2,9,12
BOS ,2017-03-10, DEN,L,99,34,19,2,11,18
CHA ,2017-03-10, ORL,W,121,43,34,5,6,7
CHI ,2017-03-10, HOU,L,94,49,24,4,9,18
DAL ,2017-03-10, BKN,W,105,47,16,0,5,15
DEN ,2017-03-10, BOS,W,119,50,24,4,11,18
GSW ,2017-03-10, MIN,L,102,43,25,5,9,12
HOU ,2017-03-10, CHI,W,115,54,26,4,11,17
IND ,2017-03-10, MIL,L,85,36,15,3,14,18
MIL ,2017-03-10, IND,W,99,34,17,6,13,20
MIN ,2017-03-10, GSW,W,103,46,21,3,6,11
ORL ,2017-03-10, CHA,L,81,31,19,2,4,10
SAC ,2017-03-10, WAS,L,122,40,27,1,5,10
TOR ,2017-03-10, ATL,L,99,46,19,5,17,11
WAS ,2017-03-10, SAC,W,130,52,29,5,7,9
ATL ,2017-03-11, MEM,W,107,46,22,6,9,18
CHA ,2017-03-11, NOP,L,122,50,32,1,5,9
